region;gender;current_age;mortality_probability;alive_peers;die_this_year;years_to_live;stationary_current_age;stationary
carinthia;f;34;0.00058986175115207400000;99072.09353157930000000000000;58.43883858083940000000000;50.72891049368690000000000;99042.87411228880000000000000;5025819.36518567000000000000000
carinthia;f;35;0.00028957179570709800000;99013.65469299840000000000000;28.67156178897410000000000;49.75855609359470000000000;98999.31891210390000000000000;4926776.49107338000000000000000
carinthia;f;36;0.00056655217591445100000;98984.98313120940000000000000;56.08015757584190000000000;48.77282411375290000000000;98956.94305242150000000000000;4827777.17216127000000000000000
carinthia;f;37;0.00114926016376957000000;98928.90297363360000000000000;113.69504723302200000000000;47.80018869075270000000000;98872.05545001710000000000000;4728820.22910885000000000000000
carinthia;f;38;0.00090490913204132400000;98815.20792640060000000000000;89.41878403716210000000000;46.85461145927360000000000;98770.49853438200000000000000;4629948.17365884000000000000000
carinthia;f;39;0.00090774991489844500000;98725.78914236340000000000000;89.61832669226230000000000;45.89659616283700000000000;98680.97997901730000000000000;4531177.67512445000000000000000
carinthia;f;40;0.00030462264869393000000;98636.17081567120000000000000;30.04681161089670000000000;44.93784236037280000000000;98621.14740986570000000000000;4432496.69514544000000000000000
carinthia;f;41;0.00091638029782359700000;98606.12400406030000000000000;90.36070928207130000000000;43.95138325847910000000000;98560.94364941920000000000000;4333875.54773557000000000000000
carinthia;f;42;0.00058871145779674700000;98515.76329477820000000000000;57.99735862522820000000000;42.99123777190120000000000;98486.76461546560000000000000;4235314.60408615000000000000000
carinthia;f;43;0.00086281276962899100000;98457.76593615300000000000000;84.95061771885500000000000;42.01626758577170000000000;98415.29062729350000000000000;4136827.83947069000000000000000
carinthia;f;44;0.00028125439459991600000;98372.81531843410000000000000;27.66778661747550000000000;41.05211928489590000000000;98358.98142512540000000000000;4038412.54884339000000000000000
carinthia;f;45;0.00181959968806863000000;98345.14753181660000000000000;178.94879977195600000000000;40.06352795539380000000000;98255.67313193070000000000000;3940053.56741827000000000000000
carinthia;f;46;0.00050112753695815600000;98166.19873204470000000000000;49.19378538313440000000000;39.13564896989580000000000;98141.60183935310000000000000;3841797.89428634000000000000000
carinthia;f;47;0.00166508087535680000000;98117.00494666150000000000000;163.37274848397500000000000;38.15502006489200000000000;98035.31857241950000000000000;3743656.29244698000000000000000
carinthia;f;48;0.00134352170627257000000;97953.63219817760000000000000;131.60283106649100000000000;37.21782329111420000000000;97887.83078264430000000000000;3645620.97387456000000000000000
carinthia;f;49;0.00171618577711037000000;97822.02936711110000000000000;167.88077548790900000000000;36.26722085040600000000000;97738.08897936710000000000000;3547733.14309192000000000000000
carinthia;f;50;0.00127843179033719000000;97654.14859162320000000000000;124.84416801784200000000000;35.32870957218600000000000;97591.72650761430000000000000;3449995.05411255000000000000000
carinthia;f;51;0.00192133212360570000000;97529.30442360530000000000000;187.38618558199200000000000;34.37329269820510000000000;97435.61133081430000000000000;3352403.32760494000000000000000
carinthia;f;52;0.00211920529801325000000;97341.91823802330000000000000;206.28750884879100000000000;33.43849982815190000000000;97238.77448359890000000000000;3254967.71627412000000000000000
carinthia;f;53;0.00329845900118538000000;97135.63072917450000000000000;320.39789551446500000000000;32.50845151347850000000000;96975.43178141730000000000000;3157728.94179052000000000000000
carinthia;f;54;0.00366458837002163000000;96815.23283366010000000000000;354.78797628316700000000000;31.61437947753370000000000;96637.83884551850000000000000;3060753.51000911000000000000000
carinthia;f;55;0.00142500890630566000000;96460.44485737690000000000000;137.45699302796900000000000;30.72882024902770000000000;96391.71636086290000000000000;2964115.67116359000000000000000
carinthia;f;56;0.00483282115935177000000;96322.98786434900000000000000;465.51177388280900000000000;29.77195805887290000000000;96090.23197740750000000000000;2867723.95480273000000000000000
carinthia;f;57;0.00280331006226583000000;95857.47609046610000000000000;268.71822726781000000000000;28.91411119785350000000000;95723.11697683220000000000000;2771633.72282532000000000000000
carinthia;f;58;0.00266407659220203000000;95588.75786319830000000000000;254.65577230101400000000000;27.99398868304270000000000;95461.42997704780000000000000;2675910.60584849000000000000000
carinthia;f;59;0.00384354510513226000000;95334.10209089730000000000000;366.42092144364800000000000;27.06743042915620000000000;95150.89163017550000000000000;2580449.17587144000000000000000
carinthia;f;60;0.00397765493843409000000;94967.68116945360000000000000;377.74866599531100000000000;26.16993753703080000000000;94778.80683645600000000000000;2485298.28424126000000000000000
carinthia;f;61;0.00392791127541590000000;94589.93250345830000000000000;371.54086242116300000000000;25.27245145583970000000000;94404.16207224770000000000000;2390519.47740481000000000000000
carinthia;f;62;0.00541638456330399000000;94218.39164103720000000000000;510.32304206384400000000000;24.37013915585120000000000;93963.23012000520000000000000;2296115.31533256000000000000000
carinthia;f;63;0.00495226924705959000000;93708.06859897330000000000000;464.06758632404600000000000;23.50013310632550000000000;93476.03480581130000000000000;2202152.08521255000000000000000
carinthia;f;64;0.00505121369440157000000;93244.00101264930000000000000;470.99537483588800000000000;22.61460284314360000000000;93008.50332523130000000000000;2108676.05040674000000000000000
carinthia;f;65;0.00661202562159928000000;92773.00563781340000000000000;613.41749026999700000000000;21.72687554126140000000000;92466.29689267840000000000000;2015667.54708151000000000000000
carinthia;f;66;0.00568605849532677000000;92159.58814754340000000000000;524.02480911215500000000000;20.86816237839380000000000;91897.57574298730000000000000;1923201.25018883000000000000000
carinthia;f;67;0.00906797323485319000000;91635.56333843120000000000000;830.94883571358900000000000;19.98463923534160000000000;91220.08892057440000000000000;1831303.67444585000000000000000
carinthia;f;68;0.01130447716793100000000;90804.61450271770000000000000;1026.49869138875000000000000;19.16294226956050000000000;90291.36515702330000000000000;1740083.58552527000000000000000
carinthia;f;69;0.00981701375103764000000;89778.11581132890000000000000;881.35299746206600000000000;18.37632930318260000000000;89337.43931259790000000000000;1649792.22036825000000000000000
carinthia;f;70;0.01379568884723520000000;88896.76281386680000000000000;1226.39207930658000000000000;17.55356136334180000000000;88283.56677421350000000000000;1560454.78105565000000000000000
carinthia;f;71;0.01293476217334090000000;87670.37073456030000000000000;1133.99539510016000000000000;16.79211804337790000000000;87103.37303701020000000000000;1472171.21428144000000000000000
carinthia;f;72;0.01435012362437580000000;86536.37533946010000000000000;1241.80768412664000000000000;16.00561423807220000000000;85915.47149739680000000000000;1385067.84124443000000000000000
carinthia;f;73;0.01607251319908420000000;85294.56765533340000000000000;1370.89806445053000000000000;15.23136121630600000000000;84609.11862310820000000000000;1299152.36974703000000000000000
carinthia;f;74;0.01834784455298370000000;83923.66959088290000000000000;1539.81844396948000000000000;14.47199886569150000000000;83153.76036889820000000000000;1214543.25112392000000000000000
carinthia;f;75;0.02028921023359290000000;82383.85114691340000000000000;1671.50327577275000000000000;13.73314642377470000000000;81548.09950902710000000000000;1131389.49075502000000000000000
carinthia;f;76;0.01736264619589240000000;80712.34787114070000000000000;1401.37993972641000000000000;13.00719677888810000000000;80011.65790127750000000000000;1049841.39124600000000000000000
carinthia;f;77;0.01719928579236960000000;79310.96793141430000000000000;1364.09200392186000000000000;12.22819187105870000000000;78628.92192945340000000000000;969829.73334471900000000000000
carinthia;f;78;0.02178430670010750000000;77946.87592749240000000000000;1698.01865151972000000000000;11.43343849013620000000000;77097.86660173260000000000000;891200.81141526600000000000000
carinthia;f;79;0.02522986718784700000000;76248.85727597270000000000000;1923.74854229789000000000000;10.67691994211790000000000;75286.98300482380000000000000;814102.94481353300000000000000
carinthia;f;80;0.02633435222196100000000;74325.10873367480000000000000;1957.30359232814000000000000;9.94032803175666000000000;73346.45693751080000000000000;738815.96180870900000000000000
carinthia;f;81;0.03999250140598640000000;72367.80514134670000000000000;2894.16954886346000000000000;9.19565687492419000000000;70920.72036691490000000000000;665469.50487119900000000000000
carinthia;f;82;0.03723899454714720000000;69473.63559248320000000000000;2587.12833699898000000000000;8.55790515976123000000000;68180.07142398370000000000000;594548.78450428400000000000000
carinthia;f;83;0.05194438563060200000000;66886.50725548420000000000000;3474.37852636293000000000000;7.86957990001999000000000;65149.31799230280000000000000;526368.71308030000000000000000
carinthia;f;84;0.05721303185725640000000;63412.12872912130000000000000;3628.00014111566000000000000;7.27336243604431000000000;61598.12865856350000000000000;461219.39508799700000000000000
carinthia;f;85;0.06629510120269870000000;59784.12858800570000000000000;3963.39485505699000000000000;6.68440396921013000000000;57802.43116047720000000000000;399621.26642943400000000000000
carinthia;f;86;0.08497905445840810000000;55820.73373294870000000000000;4743.59317180054000000000000;6.12351025166111000000000;53448.93714704840000000000000;341818.83526895600000000000000
carinthia;f;87;0.08997765965642090000000;51077.14056114810000000000000;4595.80156963416000000000000;5.64577215861721000000000;48779.23977633100000000000000;288369.89812190800000000000000
carinthia;f;88;0.10068570436594000000000;46481.33899151400000000000000;4680.00635623264000000000000;5.15455586142470000000000;44141.33581339760000000000000;239590.65834557700000000000000
carinthia;f;89;0.12773829227923300000000;41801.33263528130000000000000;5339.63084582700000000000000;4.67567204704894000000000;39131.51721236780000000000000;195449.32253217900000000000000
carinthia;f;90;0.12987012987013000000000;36461.70178945430000000000000;4735.28594668238000000000000;4.28717798808345000000000;34094.05881611310000000000000;156317.80531981200000000000000
carinthia;f;91;0.16612729234088500000000;31726.41584277190000000000000;5270.62355964065000000000000;3.85242843406605000000000;29091.10406295160000000000000;122223.74650369800000000000000
carinthia;f;92;0.20096738960836300000000;26455.79228313130000000000000;5316.75151516198000000000000;3.52031197720470000000000;23797.41652555030000000000000;93132.64244074680000000000000
carinthia;f;93;0.20106626047220100000000;21139.04076796930000000000000;4250.34787718500000000000000;3.27996084005173000000000;19013.86682937680000000000000;69335.22591519650000000000000
carinthia;f;94;0.26983741810240200000000;16888.69289078430000000000000;4557.20128477364000000000000;2.97958873497419000000000;14610.09224839750000000000000;50321.35908581960000000000000
carinthia;f;95;0.25136373554440000000000;12331.49160601070000000000000;3099.68979492126000000000000;2.89594057056452000000000;10781.64670855010000000000000;35711.26683742210000000000000
carinthia;f;96;0.26547924724542000000000;9231.80181108942000000000000;2450.85179552693000000000000;2.70040677204813000000000;8006.37591332596000000000000;24929.62012887210000000000000
carinthia;f;97;0.30551091785613000000000;6780.95001556250000000000000;2071.65426319104000000000000;2.49570402033738000000000;5745.12288396698000000000000;16923.24421554610000000000000
carinthia;f;98;0.30514096185738000000000;4709.29575237146000000000000;1436.99903554950000000000000;2.37362907733076000000000;3990.79623459671000000000000;11178.12133157910000000000000
carinthia;f;99;0.34668959587274000000000;3272.29671682196000000000000;1134.47122633070000000000000;2.19641607071706000000000;2705.06110365661000000000000;7187.32509698243000000000000
carinthia;f;100;0.38511212868380000000000;2137.82549049126000000000000;823.30252539757800000000000;2.09664634146345000000000;4482.26399332582000000000000;4482.26399332582000000000000
lower_austria;m;0;0.00211304807184363000000;100000.00000000000000000000000;211.30480718436300000000000;79.08671794531140000000000;99810.67089276280000000000000;7908671.79453114000000000000000
lower_austria;m;1;0.00000000000000000000000;99788.69519281560000000000000;0.00000000000000000000000;78.25396562756720000000000;99788.69519281560000000000000;7808861.12363838000000000000000
lower_austria;m;2;0.00024505299270967300000;99788.69519281560000000000000;24.45351839559290000000000;77.25396562756720000000000;99776.46843361780000000000000;7709072.42844556000000000000000
lower_austria;m;3;0.00012216351586598700000;99764.24167442000000000000000;12.18755052065110000000000;76.27277902682640000000000;99758.14789915970000000000000;7609295.96001195000000000000000
lower_austria;m;4;0.00012357693436520100000;99752.05412389940000000000000;12.32705304526310000000000;75.28203682688470000000000;99745.89059737670000000000000;7509537.81211279000000000000000
lower_austria;m;5;0.00012317736000123200000;99739.72707085410000000000000;12.28567626783120000000000;74.29127930389830000000000;99733.58423272020000000000000;7409791.92151541000000000000000
lower_austria;m;6;0.00012036772339497200000;99727.44139458630000000000000;12.00396508067180000000000;73.30036983862210000000000;99721.43941204600000000000000;7310058.33728269000000000000000
lower_austria;m;7;0.00000000000000000000000;99715.43742950560000000000000;0.00000000000000000000000;72.30913370828900000000000;99715.43742950560000000000000;7210336.89787064000000000000000
lower_austria;m;8;0.00012133345466678800000;99715.43742950560000000000000;12.09881850693190000000000;71.30913370828900000000000;99709.38802025220000000000000;7110621.46044114000000000000000
lower_austria;m;9;0.00036326759198995000000;99703.33861099870000000000000;36.21899173057610000000000;70.31772626766870000000000;99685.22911513340000000000000;7010912.07242088000000000000000
lower_austria;m;10;0.00000000000000000000000;99667.11961926810000000000000;0.00000000000000000000000;69.34309800169690000000000;99667.11961926810000000000000;6911226.84330575000000000000000
lower_austria;m;11;0.00000000000000000000000;99667.11961926810000000000000;0.00000000000000000000000;68.34309800169690000000000;99667.11961926810000000000000;6811559.72368648000000000000000
lower_austria;m;12;0.00000000000000000000000;99667.11961926810000000000000;0.00000000000000000000000;67.34309800169690000000000;99667.11961926810000000000000;6711892.60406722000000000000000
lower_austria;m;13;0.00022882967920939300000;99667.11961926810000000000000;22.80679501020140000000000;66.34309800169690000000000;99655.71622176300000000000000;6612225.48444795000000000000000
lower_austria;m;14;0.00000000000000000000000;99644.31282425790000000000000;0.00000000000000000000000;65.35816830522340000000000;99644.31282425790000000000000;6512569.76822618000000000000000
lower_austria;m;15;0.00011220983238656300000;99644.31282425790000000000000;11.18107164028420000000000;64.35816830522350000000000;99638.72228843780000000000000;6412925.45540193000000000000000
lower_austria;m;16;0.00022803067012513200000;99633.13175261760000000000000;22.71940980021500000000000;63.36533462371690000000000;99621.77204771750000000000000;6313286.73311349000000000000000
lower_austria;m;17;0.00033510192683607900000;99610.41234281740000000000000;33.37964110901450000000000;62.37967311771520000000000;99593.72252226290000000000000;6213664.96106577000000000000000
lower_austria;m;18;0.00077494706834756400000;99577.03270170840000000000000;77.16692956693840000000000;61.40041606641100000000000;99538.44923692490000000000000;6114071.23854351000000000000000
lower_austria;m;19;0.00032702894206137200000;99499.86577214150000000000000;32.53933583871200000000000;60.44764726698320000000000;99483.59610422210000000000000;6014532.78930658000000000000000
lower_austria;m;20;0.00084884013952809800000;99467.32643630280000000000000;84.43185925067810000000000;59.46725829602210000000000;99425.11050667740000000000000;5915049.19320236000000000000000
lower_austria;m;21;0.00073701666184096200000;99382.89457705210000000000000;73.24684920527120000000000;58.51735459553150000000000;99346.27115244950000000000000;5815624.08269569000000000000000
lower_austria;m;22;0.00116927982992293000000;99309.64772784680000000000000;116.12076800492300000000000;57.56014589044170000000000;99251.58734384440000000000000;5716277.81154324000000000000000
lower_austria;m;23;0.00021286219833435300000;99193.52695984190000000000000;21.11455220920990000000000;56.62694327295590000000000;99182.96968373730000000000000;5617026.22419939000000000000000
lower_austria;m;24;0.00031035820509504700000;99172.41240763270000000000000;30.77897190977870000000000;55.63889312115780000000000;99157.02292167780000000000000;5517843.25451565000000000000000
lower_austria;m;25;0.00050504412823070400000;99141.63343572290000000000000;50.07089982991270000000000;54.65601124180700000000000;99116.59798580800000000000000;5418686.23159398000000000000000
lower_austria;m;26;0.00059998500037499100000;99091.56253589300000000000000;59.45345118525620000000000;53.68337623782360000000000;99061.83581030040000000000000;5319569.63360817000000000000000
lower_austria;m;27;0.00039665323830182800000;99032.10908470770000000000000;39.28140676430920000000000;52.71530462238740000000000;99012.46838132560000000000000;5220507.79779787000000000000000
lower_austria;m;28;0.00030377439688125000000;98992.82767794340000000000000;30.07148652343670000000000;51.73602421054650000000000;98977.79193468170000000000000;5121495.32941654000000000000000
lower_austria;m;29;0.00060888206715461800000;98962.75619142000000000000000;60.25664756115030000000000;50.75159313233950000000000;98932.62786763940000000000000;5022517.53748186000000000000000
lower_austria;m;30;0.00071099374071581800000;98902.49954385890000000000000;70.31905811683270000000000;49.78220906773780000000000;98867.34001480040000000000000;4923584.90961422000000000000000
lower_austria;m;31;0.00050856292830534100000;98832.18048574200000000000000;50.26238311863100000000000;48.81727334039200000000000;98807.04929418270000000000000;4824717.56959942000000000000000
lower_austria;m;32;0.00039991501805866300000;98781.91810262340000000000000;39.50437256188000000000000;47.84185821736670000000000;98762.16591634240000000000000;4725910.52030524000000000000000
lower_austria;m;33;0.00098683804754092300000;98742.41373006150000000000000;97.44277077485190000000000;46.86079851195890000000000;98693.69234467410000000000000;4627148.35438890000000000000000
lower_austria;m;34;0.00078092588525270300000;98644.97095928660000000000000;77.03441127210810000000000;45.90659430487580000000000;98606.45375365060000000000000;4528454.66204422000000000000000
lower_austria;m;35;0.00084485226819365900000;98567.93654801450000000000000;83.27534476375870000000000;44.94208120236640000000000;98526.29887563270000000000000;4429848.20829057000000000000000
lower_austria;m;36;0.00055279159756771700000;98484.66120325080000000000000;54.44149320246040000000000;43.97965994395860000000000;98457.44045664960000000000000;4331321.90941494000000000000000
lower_austria;m;37;0.00055471449538315800000;98430.21971004830000000000000;54.60066965691280000000000;43.00370842844090000000000;98402.91937521990000000000000;4232864.46895829000000000000000
lower_austria;m;38;0.00086059548426425100000;98375.61904039140000000000000;84.66161350786110000000000;42.02729893761100000000000;98333.28823363750000000000000;4134461.54958307000000000000000
lower_austria;m;39;0.00089182862026680500000;98290.95742688360000000000000;87.65868894672090000000000;41.06306792618050000000000;98247.12808241020000000000000;4036128.26134943000000000000000
lower_austria;m;40;0.00128720836685438000000;98203.29873793680000000000000;126.40810778817300000000000;40.09927552205310000000000;98140.09468404270000000000000;3937881.13326702000000000000000
lower_austria;m;41;0.00139107970141468000000;98076.89063014870000000000000;136.43277173346700000000000;39.15031373764460000000000;98008.67424428190000000000000;3839741.03858298000000000000000
lower_austria;m;42;0.00095428953144384000000;97940.45785841520000000000000;93.46355363910220000000000;38.20415430105320000000000;97893.72608159560000000000000;3741732.36433870000000000000000
lower_austria;m;43;0.00161293935796053000000;97846.99430477610000000000000;157.82126817231300000000000;37.24016934957850000000000;97768.08367068990000000000000;3643838.63825710000000000000000
lower_austria;m;44;0.00141949364000310000000;97689.17303660380000000000000;138.66915982262200000000000;36.29952475140430000000000;97619.83845669250000000000000;3546070.55458641000000000000000
lower_austria;m;45;0.00206776229349301000000;97550.50387678110000000000000;201.71125362765200000000000;35.35041418633320000000000;97449.64824996730000000000000;3448450.71612972000000000000000
lower_austria;m;46;0.00163377002644665000000;97348.79262315350000000000000;159.04553949847900000000000;34.42262587530800000000000;97269.26985340430000000000000;3351001.06787975000000000000000
lower_austria;m;47;0.00210511953375501000000;97189.74708365500000000000000;204.59603506651100000000000;33.47813833928110000000000;97087.44906612180000000000000;3253731.79802635000000000000000
lower_austria;m;48;0.00273153445793806000000;96985.15104858850000000000000;264.91828199754700000000000;32.54770771433640000000000;96852.69190758970000000000000;3156644.34896023000000000000000
lower_austria;m;49;0.00281923422550350000000;96720.23276659100000000000000;272.67699051423800000000000;31.63548690413770000000000;96583.89427133380000000000000;3059791.65705264000000000000000
lower_austria;m;50;0.00308959835221421000000;96447.55577607670000000000000;297.98420940085500000000000;30.72351330147770000000000;96298.56367137630000000000000;2963207.76278130000000000000000
lower_austria;m;51;0.00249995659797573000000;96149.57156667590000000000000;240.36975583065100000000000;29.81718121460210000000000;96029.38668876050000000000000;2866909.19910993000000000000000
lower_austria;m;52;0.00332775818290538000000;95909.20181084520000000000000;319.16263114196300000000000;28.89065658043920000000000;95749.62049527420000000000000;2770879.81242117000000000000000
lower_austria;m;53;0.00378130317457589000000;95590.03917970320000000000000;361.45491860804600000000000;27.98544926733230000000000;95409.31172039920000000000000;2675130.19192589000000000000000
lower_austria;m;54;0.00454192105791823000000;95228.58426109520000000000000;432.52071217120900000000000;27.08977456949780000000000;95012.32390500960000000000000;2579720.88020549000000000000000
lower_austria;m;55;0.00606792905462018000000;94796.06354892400000000000000;575.21578827213700000000000;26.21109425095620000000000;94508.45565478790000000000000;2484708.55630048000000000000000
lower_austria;m;56;0.00677845165893685000000;94220.84776065190000000000000;638.67146180962700000000000;25.36805980261920000000000;93901.51202974700000000000000;2390200.10064569000000000000000
lower_austria;m;57;0.00625978090766823000000;93582.17629884220000000000000;585.80392049353500000000000;24.53777716477790000000000;93289.27433859550000000000000;2296298.58861595000000000000000
lower_austria;m;58;0.00696966434018227000000;92996.37237834870000000000000;648.15350033168800000000000;23.68919623353240000000000;92672.29562818290000000000000;2203009.31427735000000000000000
lower_austria;m;59;0.00882945983232516000000;92348.21887801700000000000000;815.38488917022300000000000;22.85195149715580000000000;91940.52643343190000000000000;2110337.01864917000000000000000
lower_austria;m;60;0.00798692251149217000000;91532.83398884680000000000000;731.06565232619600000000000;22.05106522170700000000000;91167.30116268370000000000000;2018396.49221574000000000000000
lower_austria;m;61;0.00942052553074568000000;90801.76833652060000000000000;855.40037685104700000000000;21.22457774071700000000000;90374.06814809510000000000000;1927229.19105305000000000000000
lower_austria;m;62;0.01013263233361210000000;89946.36795966950000000000000;911.39347627912300000000000;20.42167087534400000000000;89490.67122153000000000000000;1836855.12290496000000000000000
lower_austria;m;63;0.01083886140828510000000;89034.97448339040000000000000;965.03774891566700000000000;19.62559614154100000000000;88552.45560893260000000000000;1747364.45168343000000000000000
lower_austria;m;64;0.01171652518239270000000;88069.93673447470000000000000;1031.87363156120000000000000;18.83516734065230000000000;87553.99991869410000000000000;1658811.99607450000000000000000
lower_austria;m;65;0.01620107082420170000000;87038.06310291350000000000000;1410.10982473164000000000000;18.05253862666900000000000;86333.00819054770000000000000;1571257.99615580000000000000000
lower_austria;m;66;0.01655731207891140000000;85627.95327818190000000000000;1417.76874510531000000000000;17.34159151441050000000000;84919.06890562920000000000000;1484924.98796525000000000000000
lower_austria;m;67;0.01661499563555370000000;84210.18453307660000000000000;1399.15184848624000000000000;16.62513776477620000000000;83510.60860883350000000000000;1400005.91905962000000000000000
lower_austria;m;68;0.01821668264621290000000;82811.03268459040000000000000;1508.54230202034000000000000;15.89758354378990000000000;82056.76153358020000000000000;1316495.31045079000000000000000
lower_austria;m;69;0.01983006891808630000000;81302.49038257000000000000000;1612.23398749842000000000000;15.18328089470010000000000;80496.37338882080000000000000;1234438.54891721000000000000000
lower_austria;m;70;0.02447701721929700000000;79690.25639507160000000000000;1950.57977799236000000000000;14.48034211118130000000000;78714.96650607540000000000000;1153942.17552839000000000000000
lower_austria;m;71;0.02341282130690620000000;77739.67661707920000000000000;1820.10515709235000000000000;13.83112531222040000000000;76829.62403853310000000000000;1075227.20902231000000000000000
lower_austria;m;72;0.02512539258425910000000;75919.57145998690000000000000;1907.50903776089000000000000;13.15072735243220000000000;74965.81694110650000000000000;998397.58498378100000000000000
lower_austria;m;73;0.02667026381207480000000;74012.06242222600000000000000;1973.92123007652000000000000;12.47677389091870000000000;73025.10180718770000000000000;923431.76804267500000000000000
lower_austria;m;74;0.03084324195226800000000;72038.14119214950000000000000;2221.88981858111000000000000;11.80495015782230000000000;70927.19628285890000000000000;850406.66623548700000000000000
lower_austria;m;75;0.03297246798922900000000;69816.25137356840000000000000;2302.01411354295000000000000;11.16472819174780000000000;68665.24431679690000000000000;779479.46995262800000000000000
lower_austria;m;76;0.03586133616682160000000;67514.23726002540000000000000;2421.15075842833000000000000;10.52836045378380000000000;66303.66188081130000000000000;710814.22563583100000000000000
lower_austria;m;77;0.03820379532786370000000;65093.08650159710000000000000;2486.80295396594000000000000;9.90136738621553000000000;63849.68502461410000000000000;644510.56375502000000000000000
lower_austria;m;78;0.04445645970382390000000;62606.28354763120000000000000;2783.25372174144000000000000;9.27480191806365000000000;61214.65668676040000000000000;580660.87873040600000000000000
lower_austria;m;79;0.04808844562990450000000;59823.02982588970000000000000;2876.79651719845000000000000;8.68304770847370000000000;58384.63156729050000000000000;519446.22204364500000000000000
lower_austria;m;80;0.05589613170927590000000;56946.23330869130000000000000;3183.07415736976000000000000;8.09643700184796000000000;55354.69623000640000000000000;461061.59047635500000000000000
lower_austria;m;81;0.05780717345065700000000;53763.15915132150000000000000;3107.89626631572000000000000;7.54618777338675000000000;52209.21101816370000000000000;405706.89424634800000000000000
lower_austria;m;82;0.07015699927740920000000;50655.26288500580000000000000;3553.82124162032000000000000;6.97849864150684000000000;48878.35226419560000000000000;353497.68322818500000000000000
lower_austria;m;83;0.07465504720406680000000;47101.44164338550000000000000;3516.36034926654000000000000;6.46730376684272000000000;45343.26146875220000000000000;304619.33096398900000000000000
lower_austria;m;84;0.09275821131776810000000;43585.08129411890000000000000;4042.87418098198000000000000;5.94873433286958000000000;41563.64420362790000000000000;259276.06949523700000000000000
lower_austria;m;85;0.09833644616253310000000;39542.20711313690000000000000;3888.44012092872000000000000;5.50582380666555000000000;37597.98705267260000000000000;217712.42529160900000000000000
lower_austria;m;86;0.11255782896933300000000;35653.76699220820000000000000;4013.11060722141000000000000;5.05176460816325000000000;33647.21168859750000000000000;180114.43823893700000000000000
lower_austria;m;87;0.13119069818461000000000;31640.65638498680000000000000;4150.95980216577000000000000;4.62908306225393000000000;29565.17648390390000000000000;146467.22655033900000000000000
lower_austria;m;88;0.14907473080147000000000;27489.69658282100000000000000;4098.01911789814000000000000;4.25257695057609000000000;25440.68702387200000000000000;116902.05006643500000000000000
lower_austria;m;89;0.16104427144766800000000;23391.67746492290000000000000;3767.09565527735000000000000;3.90999590259033000000000;21508.12963728420000000000000;91461.36304256310000000000000
lower_austria;m;90;0.20105922002888800000000;19624.58180964550000000000000;3945.70311204043000000000000;3.56457192738225000000000;17651.73025362530000000000000;69953.23340527890000000000000
lower_austria;m;91;0.21075957158685200000000;15678.87869760510000000000000;3304.47375726947000000000000;3.33579359598225000000000;14026.64181897040000000000000;52301.50315165360000000000000
lower_austria;m;92;0.22101694915254200000000;12374.40494033560000000000000;2734.95322749113000000000000;3.09306681955449000000000;11006.92832659010000000000000;38274.86133268320000000000000
lower_austria;m;93;0.24296962879640000000000;9639.45171284450000000000000;2342.09400447066000000000000;2.82878464651250000000000;8468.40471060918000000000000;27267.93300609320000000000000
lower_austria;m;94;0.30464000000000000000000;7297.35770837385000000000000;2223.06705227901000000000000;2.57621032800834000000000;6185.82418223434000000000000;18799.52829548400000000000000
lower_austria;m;95;0.29532062391681000000000;5074.29065609484000000000000;1498.54268249317000000000000;2.48580638519377000000000;4325.01931484825000000000000;12613.70411324960000000000000
lower_austria;m;96;0.30377217087184000000000;3575.74797360167000000000000;1086.21272443156000000000000;2.31802824460601000000000;3032.64161138589000000000000;8288.68479840139000000000000
lower_austria;m;97;0.34762366634335000000000;2489.53524917011000000000000;865.42137080751900000000000;2.11125477687758000000000;2056.82456376635000000000000;5256.04318701551000000000000
lower_austria;m;98;0.37274973526297000000000;1624.11387836259000000000000;605.38801819657100000000000;1.96982407814566000000000;1321.41986926430000000000000;3199.21862324916000000000000
lower_austria;m;99;0.40384615384615000000000;1018.72586016602000000000000;411.40852045165800000000000;1.84328171828173000000000;813.02159994019000000000000;1877.79875398485000000000000
lower_austria;m;100;0.44380403458213000000000;607.31733971436200000000000;269.52988563692000000000000;1.75324675324675000000000;1064.77715404466000000000000;1064.77715404466000000000000
lower_austria;f;0;0.00192228477275848000000;100000.00000000000000000000000;192.22847727584800000000000;83.74637136880720000000000;99821.22751613350000000000000;8374637.13688072000000000000000
lower_austria;f;1;0.00012937238223070300000;99807.77152272420000000000000;12.91236916703260000000000;82.90753097799190000000000;99801.31533814060000000000000;8274815.90936459000000000000000
lower_austria;f;2;0.00000000000000000000000;99794.85915355710000000000000;0.00000000000000000000000;81.91819361603910000000000;99794.85915355710000000000000;8175014.59402645000000000000000
lower_austria;f;3;0.00000000000000000000000;99794.85915355710000000000000;0.00000000000000000000000;80.91819361603910000000000;99794.85915355710000000000000;8075219.73487289000000000000000
lower_austria;f;4;0.00000000000000000000000;99794.85915355710000000000000;0.00000000000000000000000;79.91819361603910000000000;99794.85915355710000000000000;7975424.87571933000000000000000
lower_austria;f;5;0.00000000000000000000000;99794.85915355710000000000000;0.00000000000000000000000;78.91819361603910000000000;99794.85915355710000000000000;7875630.01656578000000000000000
lower_austria;f;6;0.00000000000000000000000;99794.85915355710000000000000;0.00000000000000000000000;77.91819361603910000000000;99794.85915355710000000000000;7775835.15741222000000000000000
